DateTime,CO(GT),PT08.S1(CO),NMHC(GT),C6H6(GT),PT08.S2(NMHC),NOx(GT),PT08.S3(NOx),NO2(GT),PT08.S4(NO2),PT08.S5(O3),T,RH,AH,Hour,DayOfWeek,Month,IsWeekend
2004-07-01 04:00:00,0.6,850.0,275.0,3.2,664.0,31.0,1038.0,40.0,1568.0,727.0,24.9,54.6,1.6908,4,Thursday,July,False
2004-07-01 05:00:00,0.8,938.0,275.0,5.4,782.0,75.0,879.0,66.0,1685.0,1001.0,23.4,58.6,1.6651,5,Thursday,July,False
2004-07-01 06:00:00,0.9,948.0,275.0,6.4,828.0,66.0,858.0,60.0,1711.0,994.0,24.4,55.2,1.6604,6,Thursday,July,False
2004-07-01 07:00:00,2.4,1225.0,275.0,17.1,1214.0,154.0,625.0,85.0,2090.0,1322.0,25.1,54.3,1.7057,7,Thursday,July,False
2004-07-01 08:00:00,3.9,1380.0,275.0,22.3,1359.0,239.0,538.0,120.0,2337.0,1617.0,26.6,51.2,1.7565,8,Thursday,July,False
2004-07-01 09:00:00,2.9,1276.0,275.0,14.6,1138.0,246.0,628.0,134.0,2021.0,1430.0,28.2,47.1,1.7752,9,Thursday,July,False
2004-07-01 10:00:00,2.7,1246.0,275.0,13.3,1093.0,261.0,667.0,149.0,1942.0,1357.0,31.6,39.4,1.7969,10,Thursday,July,False
2004-07-01 11:00:00,2.0,1141.0,275.0,10.5,996.0,179.0,767.0,125.0,1805.0,994.0,34.2,31.8,1.6837,11,Thursday,July,False
2004-07-01 12:00:00,2.4,1199.0,275.0,14.2,1124.0,159.0,680.0,132.0,1940.0,1054.0,36.6,27.1,1.6352,12,Thursday,July,False
2004-07-01 13:00:00,2.0,1156.0,275.0,12.2,1056.0,111.0,710.0,114.0,1842.0,945.0,37.6,26.9,1.715,13,Thursday,July,False
2004-07-01 14:00:00,1.8,1158.0,275.0,10.1,983.0,101.0,751.0,110.0,1803.0,808.0,38.1,26.3,1.7213,14,Thursday,July,False
2004-07-01 15:00:00,1.9,1163.0,275.0,11.7,1039.0,118.0,723.0,121.0,1814.0,888.0,37.8,26.9,1.7392,15,Thursday,July,False
2004-07-01 16:00:00,1.8,1078.0,275.0,10.9,1009.0,120.0,767.0,127.0,1730.0,787.0,37.8,22.7,1.4653,16,Thursday,July,False
2004-07-01 17:00:00,2.9,1244.0,275.0,17.3,1219.0,177.0,651.0,157.0,1949.0,1077.0,36.9,24.7,1.5134,17,Thursday,July,False
2004-07-01 18:00:00,3.3,1236.0,275.0,18.0,1239.0,186.0,637.0,169.0,1986.0,1106.0,34.5,28.5,1.531,18,Thursday,July,False
2004-07-01 19:00:00,4.4,1364.0,275.0,22.9,1376.0,235.0,580.0,179.0,2168.0,1356.0,32.5,30.9,1.4875,19,Thursday,July,False
2004-07-01 20:00:00,3.4,1193.0,275.0,16.5,1196.0,195.0,675.0,149.0,1888.0,1152.0,30.9,30.4,1.338,20,Thursday,July,False
2004-07-01 21:00:00,1.9,1078.0,275.0,10.2,985.0,106.0,778.0,111.0,1697.0,925.0,28.7,34.7,1.3457,21,Thursday,July,False
2004-07-01 22:00:00,2.1,1140.0,275.0,11.6,1035.0,107.0,726.0,112.0,1779.0,1059.0,27.7,39.3,1.4372,22,Thursday,July,False
2004-07-01 23:00:00,2.5,1239.0,275.0,14.3,1127.0,134.0,648.0,120.0,1930.0,1201.0,26.8,45.1,1.5645,23,Thursday,July,False
2004-08-01 00:00:00,2.0,1104.0,275.0,11.2,1020.0,106.0,681.0,82.0,1771.0,1086.0,26.6,47.5,1.6265,0,Sunday,August,True
2004-08-01 01:00:00,1.8,1065.0,275.0,9.8,970.0,77.0,698.0,70.0,1724.0,1049.0,25.7,50.7,1.6491,1,Sunday,August,True
2004-08-01 02:00:00,0.9,971.0,275.0,6.2,821.0,28.0,820.0,40.0,1637.0,811.0,25.1,53.9,1.689,2,Sunday,August,True
2004-08-01 03:00:00,0.5,891.0,275.0,3.6,691.0,28.0,941.0,40.0,1553.0,629.0,24.8,58.7,1.8089,3,Sunday,August,True
2004-08-01 04:00:00,0.6,936.0,275.0,4.0,713.0,21.0,883.0,26.0,1584.0,723.0,23.5,63.6,1.8223,4,Sunday,August,True
2004-08-01 05:00:00,0.4,845.0,275.0,2.6,625.0,17.0,993.0,21.0,1513.0,646.0,24.3,59.4,1.7838,5,Sunday,August,True
2004-08-01 06:00:00,0.4,872.0,275.0,2.6,627.0,24.0,997.0,30.0,1530.0,670.0,23.3,62.0,1.7547,6,Sunday,August,True
2004-08-01 07:00:00,0.4,903.0,275.0,2.9,648.0,19.0,975.0,21.0,1559.0,603.0,24.1,63.1,1.8619,7,Sunday,August,True
2004-08-01 08:00:00,0.8,971.0,275.0,4.2,722.0,39.0,876.0,35.0,1624.0,687.0,25.0,60.7,1.892,8,Sunday,August,True
2004-08-01 09:00:00,0.8,1006.0,275.0,5.5,789.0,46.0,824.0,36.0,1657.0,733.0,27.3,52.4,1.8707,9,Sunday,August,True
2004-08-01 10:00:00,0.9,1012.0,275.0,5.8,804.0,53.0,832.0,48.0,1638.0,766.0,32.4,37.3,1.7808,10,Sunday,August,True
2004-08-01 11:00:00,0.7,975.0,275.0,4.5,737.0,32.0,896.0,39.0,1531.0,621.0,35.4,31.3,1.7736,11,Sunday,August,True
2004-08-01 12:00:00,0.6,944.0,275.0,4.3,730.0,30.0,933.0,34.0,1495.0,560.0,37.4,28.2,1.7808,12,Sunday,August,True
2004-08-01 13:00:00,0.5,857.0,275.0,3.5,685.0,24.0,1055.0,33.0,1331.0,451.0,39.2,20.2,1.4104,13,Sunday,August,True
2004-08-01 14:00:00,0.6,824.0,275.0,3.5,683.0,34.0,1119.0,42.0,1270.0,393.0,38.1,18.5,1.2141,14,Sunday,August,True
2004-08-01 15:00:00,0.7,868.0,275.0,3.9,707.0,63.0,1063.0,85.0,1325.0,417.0,40.2,17.7,1.2989,15,Sunday,August,True
2004-08-01 16:00:00,0.9,908.0,275.0,4.7,748.0,69.0,1020.0,92.0,1373.0,451.0,39.7,19.1,1.3646,16,Sunday,August,True
2004-08-01 17:00:00,0.9,912.0,275.0,5.3,776.0,61.0,991.0,84.0,1379.0,461.0,38.5,19.8,1.326,17,Sunday,August,True
2004-08-01 18:00:00,1.2,986.0,275.0,6.4,830.0,73.0,906.0,100.0,1482.0,536.0,36.6,24.6,1.4872,18,Sunday,August,True
2004-08-01 19:00:00,1.4,1037.0,275.0,8.0,900.0,75.0,817.0,95.0,1584.0,619.0,33.1,32.7,1.62,19,Sunday,August,True
2004-08-01 20:00:00,1.5,1088.0,275.0,9.2,948.0,69.0,743.0,77.0,1667.0,766.0,30.7,38.7,1.678,20,Sunday,August,True
2004-08-01 21:00:00,1.7,1093.0,275.0,9.1,944.0,71.0,711.0,85.0,1655.0,785.0,29.5,42.7,1.7316,21,Sunday,August,True
2004-08-01 22:00:00,1.7,1142.0,275.0,9.1,945.0,73.0,682.0,83.0,1736.0,793.0,27.8,52.6,1.9398,22,Sunday,August,True
2004-08-01 23:00:00,1.7,1170.0,275.0,9.5,959.0,86.0,666.0,88.0,1798.0,838.0,27.4,55.5,1.9998,23,Sunday,August,True
2004-09-01 00:00:00,1.9,1046.0,275.0,9.5,960.0,189.0,671.0,96.0,1637.0,899.0,23.7,55.4,1.6031,0,Wednesday,September,False
2004-09-01 01:00:00,1.3,953.0,275.0,7.0,858.0,136.0,742.0,79.0,1544.0,780.0,22.8,58.5,1.5992,1,Wednesday,September,False
2004-09-01 02:00:00,0.7,864.0,275.0,3.3,673.0,83.0,947.0,61.0,1412.0,636.0,22.8,58.5,1.5985,2,Wednesday,September,False
2004-09-01 03:00:00,0.5,829.0,275.0,2.6,628.0,83.0,994.0,61.0,1378.0,577.0,22.3,59.7,1.5889,3,Wednesday,September,False
2004-09-01 04:00:00,0.5,838.0,275.0,2.8,639.0,72.0,963.0,48.0,1391.0,596.0,20.8,64.9,1.571,4,Wednesday,September,False
2004-09-01 05:00:00,0.6,913.0,275.0,4.3,728.0,121.0,802.0,63.0,1418.0,887.0,19.7,66.8,1.5184,5,Wednesday,September,False
2004-09-01 06:00:00,1.3,1039.0,275.0,8.5,921.0,268.0,687.0,92.0,1556.0,1115.0,19.8,64.3,1.4678,6,Wednesday,September,False
2004-09-01 07:00:00,3.6,1252.0,275.0,20.9,1320.0,451.0,499.0,99.0,2001.0,1374.0,20.6,62.3,1.4915,7,Wednesday,September,False
2004-09-01 08:00:00,4.9,1410.0,275.0,35.2,1669.0,458.0,393.0,117.0,2555.0,1644.0,23.2,54.0,1.5143,8,Wednesday,September,False
2004-09-01 09:00:00,3.9,1217.0,275.0,18.7,1261.0,487.0,533.0,142.0,1941.0,1375.0,26.3,43.1,1.4542,9,Wednesday,September,False
2004-09-01 10:00:00,2.2,1114.0,275.0,12.8,1077.0,319.0,633.0,121.0,1705.0,1199.0,29.1,35.4,1.4008,10,Wednesday,September,False
2004-09-01 11:00:00,1.9,1026.0,275.0,11.2,1020.0,269.0,689.0,122.0,1603.0,992.0,30.0,31.6,1.3176,11,Wednesday,September,False
2004-09-01 12:00:00,2.2,1051.0,275.0,13.3,1094.0,224.0,646.0,108.0,1675.0,966.0,32.4,26.3,1.2594,12,Wednesday,September,False
2004-09-01 13:00:00,2.0,1027.0,275.0,11.3,1024.0,162.0,700.0,80.0,1588.0,814.0,31.3,29.1,1.3054,13,Wednesday,September,False
2004-09-01 14:00:00,1.7,996.0,275.0,10.4,992.0,189.0,722.0,93.0,1580.0,727.0,31.1,28.6,1.2718,14,Wednesday,September,False
2004-09-01 15:00:00,2.0,1028.0,275.0,12.3,1060.0,213.0,686.0,108.0,1601.0,806.0,33.3,24.4,1.232,15,Wednesday,September,False
2004-09-01 16:00:00,2.1,1030.0,275.0,12.3,1060.0,245.0,705.0,118.0,1588.0,852.0,35.5,21.2,1.2022,16,Wednesday,September,False
2004-09-01 17:00:00,3.2,1133.0,275.0,19.4,1280.0,341.0,595.0,149.0,1791.0,1093.0,34.6,22.0,1.189,17,Wednesday,September,False
2004-09-01 18:00:00,4.0,1180.0,275.0,21.5,1339.0,382.0,567.0,171.0,1868.0,1211.0,33.3,23.6,1.1842,18,Wednesday,September,False
2004-09-01 19:00:00,4.4,1261.0,275.0,25.7,1446.0,358.0,528.0,154.0,2061.0,1346.0,30.0,28.5,1.1896,19,Wednesday,September,False
2004-09-01 20:00:00,3.0,1093.0,275.0,14.5,1133.0,288.0,599.0,122.0,1708.0,1200.0,28.0,33.0,1.2264,20,Wednesday,September,False
2004-09-01 21:00:00,2.2,1068.0,275.0,11.4,1029.0,252.0,650.0,126.0,1612.0,1192.0,27.2,37.4,1.3279,21,Wednesday,September,False
2004-09-01 22:00:00,1.7,1031.0,275.0,9.5,958.0,201.0,700.0,121.0,1560.0,1074.0,26.6,39.9,1.3657,22,Wednesday,September,False
2004-09-01 23:00:00,1.9,1055.0,275.0,11.6,1037.0,225.0,635.0,125.0,1632.0,1161.0,25.3,41.7,1.3247,23,Wednesday,September,False
2004-10-01 00:00:00,1.9,1176.0,275.0,10.4,993.0,206.0,659.0,91.0,1572.0,1178.0,20.3,66.4,1.5591,0,Friday,October,False
2004-10-01 01:00:00,1.6,1137.0,275.0,9.7,967.0,140.0,687.0,74.0,1557.0,1091.0,19.4,69.3,1.5418,1,Friday,October,False
2004-10-01 02:00:00,1.3,1035.0,275.0,6.9,851.0,132.0,764.0,69.0,1465.0,1002.0,19.0,70.8,1.5417,2,Friday,October,False
2004-10-01 03:00:00,0.8,943.0,275.0,4.0,709.0,132.0,893.0,69.0,1348.0,876.0,20.2,65.8,1.5442,3,Friday,October,False
2004-10-01 04:00:00,0.6,904.0,275.0,3.0,655.0,81.0,968.0,54.0,1326.0,824.0,19.8,67.2,1.5322,4,Friday,October,False
2004-10-01 05:00:00,0.7,966.0,275.0,4.3,726.0,120.0,872.0,60.0,1371.0,892.0,19.0,70.3,1.5308,5,Friday,October,False
2004-10-01 06:00:00,1.6,1124.0,275.0,9.8,972.0,279.0,674.0,69.0,1568.0,1092.0,18.8,71.8,1.5372,6,Friday,October,False
2004-10-01 07:00:00,2.9,1348.0,275.0,17.2,1217.0,392.0,559.0,91.0,1816.0,1413.0,20.2,66.3,1.555,7,Friday,October,False
2004-10-01 08:00:00,4.1,1499.0,275.0,27.9,1501.0,433.0,469.0,97.0,2130.0,1565.0,20.8,64.3,1.563,8,Friday,October,False
2004-10-01 09:00:00,3.7,1427.0,275.0,20.5,1311.0,531.0,503.0,114.0,1900.0,1594.0,22.3,59.3,1.5705,9,Friday,October,False
2004-10-01 10:00:00,3.6,1473.0,275.0,21.2,1330.0,619.0,497.0,129.0,1908.0,1677.0,23.2,56.6,1.5929,10,Friday,October,False
2004-10-01 11:00:00,3.4,1440.0,275.0,19.9,1294.0,522.0,506.0,137.0,1879.0,1616.0,23.8,54.7,1.587,11,Friday,October,False
2004-10-01 12:00:00,3.7,1474.0,275.0,21.1,1326.0,505.0,485.0,134.0,1943.0,1610.0,23.5,56.2,1.6048,12,Friday,October,False
2004-10-01 13:00:00,4.1,1485.0,275.0,22.3,1359.0,465.0,477.0,132.0,2005.0,1614.0,23.9,54.4,1.5963,13,Friday,October,False
2004-10-01 14:00:00,3.2,1485.0,275.0,22.3,1359.0,383.0,477.0,123.0,2005.0,1614.0,23.9,54.4,1.5963,14,Friday,October,False
2004-10-01 15:00:00,2.4,1306.0,275.0,12.9,1079.0,278.0,603.0,105.0,1668.0,1286.0,25.4,47.4,1.517,15,Friday,October,False
2004-10-01 16:00:00,3.4,1464.0,275.0,18.4,1251.0,372.0,530.0,136.0,1853.0,1487.0,26.4,45.4,1.54,16,Friday,October,False
2004-10-01 17:00:00,5.6,1629.0,275.0,26.5,1466.0,540.0,458.0,169.0,2130.0,1703.0,25.8,46.9,1.5375,17,Friday,October,False
2004-10-01 18:00:00,5.6,1629.0,275.0,29.4,1536.0,540.0,435.0,169.0,2205.0,1773.0,25.3,49.6,1.5805,18,Friday,October,False
2004-10-01 19:00:00,5.6,1707.0,275.0,33.7,1637.0,540.0,411.0,169.0,2338.0,1848.0,24.2,54.3,1.6117,19,Friday,October,False
2004-10-01 20:00:00,5.6,1424.0,275.0,19.9,1293.0,540.0,524.0,169.0,1902.0,1550.0,22.8,58.1,1.5951,20,Friday,October,False
2004-10-01 21:00:00,5.6,1297.0,275.0,13.5,1100.0,540.0,598.0,169.0,1710.0,1350.0,21.5,63.2,1.5993,21,Friday,October,False
2004-10-01 22:00:00,5.6,1214.0,275.0,11.2,1022.0,540.0,645.0,169.0,1592.0,1235.0,21.3,63.0,1.5798,22,Friday,October,False
2004-10-01 23:00:00,5.6,1160.0,275.0,9.1,944.0,540.0,686.0,169.0,1523.0,1162.0,20.8,64.1,1.554,23,Friday,October,False
2004-11-01 00:00:00,3.2,1353.0,275.0,15.9,1176.0,318.0,584.0,69.0,1723.0,2150.0,20.1,71.3,1.6564,0,Monday,November,False
2004-11-01 01:00:00,3.7,1407.0,275.0,17.8,1235.0,338.0,548.0,77.0,1780.0,2519.0,20.1,71.1,1.6498,1,Monday,November,False
2004-11-01 02:00:00,3.5,1333.0,275.0,16.7,1201.0,353.0,552.0,68.0,1767.0,1925.0,19.6,73.2,1.6543,2,Monday,November,False
2004-11-01 03:00:00,3.0,1269.0,275.0,16.0,1181.0,353.0,559.0,68.0,1756.0,1762.0,19.1,75.8,1.6568,3,Monday,November,False
2004-11-01 04:00:00,3.0,1253.0,275.0,16.9,1206.0,291.0,540.0,52.0,1779.0,1579.0,18.4,77.9,1.6389,4,Monday,November,False
2004-11-01 05:00:00,2.7,1212.0,275.0,15.0,1149.0,279.0,562.0,49.0,1710.0,1599.0,18.4,78.1,1.637,5,Monday,November,False
2004-11-01 06:00:00,1.8,1061.0,275.0,9.6,962.0,200.0,679.0,45.0,1554.0,1395.0,19.2,74.7,1.6398,6,Monday,November,False
2004-11-01 07:00:00,1.3,1028.0,275.0,7.8,890.0,180.0,733.0,51.0,1525.0,1323.0,19.4,75.1,1.6766,7,Monday,November,False
2004-11-01 08:00:00,1.5,1067.0,275.0,8.7,928.0,213.0,711.0,51.0,1564.0,1309.0,19.1,75.6,1.6519,8,Monday,November,False
2004-11-01 09:00:00,1.9,1111.0,275.0,9.8,970.0,266.0,667.0,62.0,1594.0,1441.0,20.3,71.1,1.6803,9,Monday,November,False
2004-11-01 10:00:00,2.2,1189.0,275.0,12.4,1065.0,247.0,609.0,74.0,1683.0,1830.0,23.1,61.3,1.7131,10,Monday,November,False
2004-11-01 11:00:00,2.6,1293.0,275.0,13.9,1114.0,326.0,584.0,88.0,1702.0,1704.0,25.1,56.0,1.7565,11,Monday,November,False
2004-11-01 12:00:00,2.7,1285.0,275.0,12.5,1065.0,319.0,597.0,90.0,1686.0,1576.0,25.8,56.1,1.841,12,Monday,November,False
2004-11-01 13:00:00,2.5,1236.0,275.0,10.9,1011.0,320.0,631.0,91.0,1706.0,1305.0,23.7,68.2,1.9739,13,Monday,November,False
2004-11-01 14:00:00,1.5,1082.0,275.0,6.5,834.0,174.0,747.0,64.0,1562.0,991.0,23.1,70.8,1.98,14,Monday,November,False
2004-11-01 15:00:00,2.0,1188.0,275.0,9.4,954.0,216.0,664.0,72.0,1636.0,1148.0,23.9,66.3,1.9361,15,Monday,November,False
2004-11-01 16:00:00,3.1,1348.0,275.0,15.3,1157.0,376.0,564.0,88.0,1810.0,1307.0,23.8,65.0,1.8897,16,Monday,November,False
2004-11-01 17:00:00,3.7,1394.0,275.0,16.4,1193.0,496.0,547.0,110.0,1811.0,1386.0,23.2,65.6,1.8435,17,Monday,November,False
2004-11-01 18:00:00,4.0,1472.0,275.0,19.8,1290.0,523.0,510.0,95.0,1942.0,1420.0,21.8,72.7,1.8789,18,Monday,November,False
2004-11-01 19:00:00,4.1,1291.0,275.0,15.8,1174.0,465.0,567.0,91.0,1746.0,1341.0,21.7,67.3,1.7256,19,Monday,November,False
2004-11-01 20:00:00,3.1,1264.0,275.0,14.5,1133.0,407.0,593.0,94.0,1750.0,1258.0,21.3,66.3,1.6594,20,Monday,November,False
2004-11-01 21:00:00,3.2,1264.0,275.0,14.7,1138.0,412.0,579.0,86.0,1733.0,1245.0,20.4,71.6,1.7004,21,Monday,November,False
2004-11-01 22:00:00,3.2,1260.0,275.0,15.3,1160.0,403.0,568.0,79.0,1755.0,1231.0,19.6,75.3,1.6981,22,Monday,November,False
2004-11-01 23:00:00,2.7,1184.0,275.0,13.0,1084.0,357.0,612.0,71.0,1674.0,1151.0,19.3,75.8,1.6762,23,Monday,November,False
2004-12-01 00:00:00,2.2,1039.0,275.0,7.5,880.0,273.0,1198.0,113.0,1251.0,933.0,9.8,79.4,0.9626,0,Wednesday,December,False
2004-12-01 01:00:00,1.3,886.0,275.0,3.8,699.0,157.0,1900.0,94.0,1106.0,766.0,10.1,75.3,0.9322,1,Wednesday,December,False
2004-12-01 02:00:00,1.2,900.0,275.0,3.8,701.0,117.0,1955.0,76.0,1127.0,749.0,9.1,80.0,0.9299,2,Wednesday,December,False
2004-12-01 03:00:00,0.9,856.0,275.0,3.0,654.0,117.0,2042.0,76.0,1100.0,709.0,8.7,82.4,0.9294,3,Wednesday,December,False
2004-12-01 04:00:00,0.9,857.0,275.0,2.8,638.0,123.0,2061.0,68.0,1083.0,746.0,8.5,81.7,0.9074,4,Wednesday,December,False
2004-12-01 05:00:00,0.6,844.0,275.0,2.5,618.0,100.0,2095.0,63.0,1064.0,757.0,8.3,80.4,0.8861,5,Wednesday,December,False
2004-12-01 06:00:00,0.9,927.0,275.0,3.3,671.0,135.0,2009.0,74.0,1098.0,792.0,8.9,79.2,0.9067,6,Wednesday,December,False
2004-12-01 07:00:00,1.4,1007.0,275.0,7.0,857.0,301.0,1699.0,96.0,1248.0,921.0,8.7,80.8,0.9096,7,Wednesday,December,False
2004-12-01 08:00:00,3.4,1318.0,275.0,18.1,1243.0,641.0,1261.0,121.0,1638.0,1318.0,9.0,79.8,0.9203,8,Wednesday,December,False
2004-12-01 09:00:00,5.0,1396.0,275.0,24.6,1419.0,849.0,1104.0,145.0,1799.0,1547.0,9.5,78.3,0.9338,9,Wednesday,December,False
2004-12-01 10:00:00,4.7,1337.0,275.0,19.7,1288.0,861.0,1192.0,158.0,1648.0,1516.0,10.4,76.0,0.9561,10,Wednesday,December,False
2004-12-01 11:00:00,3.2,1202.0,275.0,13.0,1083.0,629.0,1376.0,143.0,1410.0,1340.0,11.0,74.4,0.9736,11,Wednesday,December,False
2004-12-01 12:00:00,3.5,1309.0,275.0,17.1,1212.0,737.0,1267.0,182.0,1533.0,1556.0,13.8,63.6,0.9959,12,Wednesday,December,False
2004-12-01 13:00:00,4.0,1351.0,275.0,19.3,1278.0,712.0,1249.0,163.0,1623.0,1582.0,13.6,65.6,1.0167,13,Wednesday,December,False
2004-12-01 14:00:00,5.7,1501.0,275.0,28.4,1514.0,933.0,1090.0,178.0,1898.0,1791.0,13.7,66.5,1.038,14,Wednesday,December,False
2004-12-01 15:00:00,5.0,1426.0,275.0,22.9,1375.0,836.0,1143.0,162.0,1751.0,1631.0,13.0,73.0,1.086,15,Wednesday,December,False
2004-12-01 16:00:00,5.6,1544.0,275.0,25.7,1446.0,987.0,1070.0,171.0,1834.0,1679.0,12.7,77.1,1.1251,16,Wednesday,December,False
2004-12-01 17:00:00,6.2,1566.0,275.0,26.8,1474.0,985.0,1049.0,174.0,1887.0,1681.0,12.3,79.7,1.1342,17,Wednesday,December,False
2004-12-01 18:00:00,7.5,1547.0,275.0,29.2,1532.0,1040.0,1009.0,185.0,1972.0,1718.0,12.3,78.8,1.1279,18,Wednesday,December,False
2004-12-01 19:00:00,3.0,1124.0,275.0,11.9,1047.0,401.0,1401.0,126.0,1419.0,1193.0,12.5,72.6,1.0489,19,Wednesday,December,False
2004-12-01 20:00:00,2.6,1090.0,275.0,10.1,981.0,279.0,1513.0,113.0,1390.0,1044.0,11.8,76.1,1.0544,20,Wednesday,December,False
2004-12-01 21:00:00,2.1,1034.0,275.0,7.2,865.0,280.0,1732.0,111.0,1280.0,925.0,11.3,79.9,1.0697,21,Wednesday,December,False
2004-12-01 22:00:00,1.8,1040.0,275.0,7.1,859.0,280.0,1705.0,107.0,1293.0,889.0,11.1,84.3,1.1137,22,Wednesday,December,False
2004-12-01 23:00:00,2.0,1060.0,275.0,7.5,877.0,327.0,1648.0,107.0,1313.0,929.0,11.3,83.1,1.1089,23,Wednesday,December,False
2005-01-02 00:00:00,1.8,1078.0,275.0,5.2,775.0,230.0,809.0,112.0,1012.0,1195.0,4.7,62.9,0.5424,0,Sunday,January,True
2005-01-02 01:00:00,1.6,1043.0,275.0,4.3,726.0,195.0,875.0,105.0,972.0,1107.0,4.5,63.5,0.5411,1,Sunday,January,True
2005-01-02 02:00:00,1.3,992.0,275.0,3.6,685.0,167.0,916.0,96.0,963.0,1035.0,4.5,63.6,0.5414,2,Sunday,January,True
2005-01-02 03:00:00,1.3,1004.0,275.0,4.5,739.0,167.0,868.0,96.0,1004.0,1030.0,3.1,70.0,0.5388,3,Sunday,January,True
2005-01-02 04:00:00,1.3,947.0,275.0,3.3,673.0,148.0,929.0,87.0,974.0,929.0,3.2,68.3,0.531,4,Sunday,January,True
2005-01-02 05:00:00,1.1,923.0,275.0,2.7,634.0,123.0,984.0,75.0,943.0,875.0,3.1,69.2,0.5337,5,Sunday,January,True
2005-01-02 06:00:00,1.0,911.0,275.0,2.4,613.0,148.0,992.0,82.0,934.0,861.0,2.4,71.9,0.5288,6,Sunday,January,True
2005-01-02 07:00:00,1.0,924.0,275.0,2.6,629.0,143.0,994.0,83.0,941.0,852.0,3.1,68.7,0.5317,7,Sunday,January,True
2005-01-02 08:00:00,1.2,954.0,275.0,3.4,674.0,180.0,940.0,88.0,981.0,891.0,2.1,73.1,0.5289,8,Sunday,January,True
2005-01-02 09:00:00,1.3,960.0,275.0,3.9,704.0,226.0,887.0,106.0,1003.0,947.0,3.3,68.2,0.5346,9,Sunday,January,True
2005-01-02 10:00:00,1.6,1016.0,275.0,4.9,760.0,254.0,835.0,112.0,1044.0,1016.0,4.1,65.8,0.5451,10,Sunday,January,True
2005-01-02 11:00:00,2.2,1139.0,275.0,7.5,879.0,372.0,753.0,141.0,1092.0,1201.0,6.6,56.6,0.5528,11,Sunday,January,True
2005-01-02 12:00:00,2.2,1130.0,275.0,7.1,860.0,379.0,752.0,148.0,1058.0,1218.0,8.0,51.2,0.5516,12,Sunday,January,True
2005-01-02 13:00:00,2.8,1237.0,275.0,9.6,962.0,478.0,685.0,171.0,1138.0,1385.0,10.3,44.9,0.5612,13,Sunday,January,True
2005-01-02 14:00:00,2.1,1159.0,275.0,6.5,837.0,344.0,742.0,160.0,1087.0,1311.0,12.3,41.7,0.5961,14,Sunday,January,True
2005-01-02 15:00:00,1.6,1124.0,275.0,5.5,790.0,258.0,791.0,137.0,1071.0,1206.0,13.5,41.3,0.6342,15,Sunday,January,True
2005-01-02 16:00:00,2.8,1312.0,275.0,10.5,998.0,474.0,640.0,167.0,1249.0,1473.0,13.4,43.1,0.66,16,Sunday,January,True
2005-01-02 17:00:00,2.6,1246.0,275.0,8.9,936.0,438.0,665.0,164.0,1182.0,1460.0,9.9,53.3,0.6504,17,Sunday,January,True
2005-01-02 18:00:00,2.8,1232.0,275.0,8.8,931.0,451.0,674.0,166.0,1171.0,1627.0,8.9,54.6,0.6226,18,Sunday,January,True
2005-01-02 19:00:00,2.9,1286.0,275.0,10.5,996.0,473.0,644.0,167.0,1217.0,1827.0,8.9,54.8,0.6244,19,Sunday,January,True
2005-01-02 20:00:00,3.4,1347.0,275.0,13.0,1084.0,560.0,582.0,174.0,1290.0,2004.0,8.3,58.2,0.6391,20,Sunday,January,True
2005-01-02 21:00:00,2.9,1347.0,275.0,13.0,1084.0,470.0,582.0,160.0,1290.0,2004.0,8.3,58.2,0.6391,21,Sunday,January,True
2005-01-02 22:00:00,3.2,1347.0,275.0,13.0,1084.0,506.0,582.0,169.0,1290.0,2004.0,8.3,58.2,0.6391,22,Sunday,January,True
2005-01-02 23:00:00,3.1,1347.0,275.0,13.0,1084.0,482.0,582.0,162.0,1290.0,2004.0,8.3,58.2,0.6391,23,Sunday,January,True
2005-02-02 00:00:00,2.6,1059.0,275.0,4.7,747.0,204.0,820.0,133.0,964.0,1133.0,6.6,51.2,0.5007,0,Wednesday,February,False
2005-02-02 01:00:00,2.6,1063.0,275.0,5.1,769.0,183.0,807.0,122.0,993.0,1109.0,6.4,52.6,0.5074,1,Wednesday,February,False
2005-02-02 02:00:00,2.9,1135.0,275.0,6.9,854.0,222.0,722.0,130.0,1065.0,1218.0,5.3,57.8,0.5177,2,Wednesday,February,False
2005-02-02 03:00:00,2.9,1126.0,275.0,7.3,869.0,222.0,680.0,130.0,1075.0,1222.0,3.4,66.7,0.5281,3,Wednesday,February,False
2005-02-02 04:00:00,2.5,1058.0,275.0,4.8,753.0,210.0,764.0,121.0,986.0,1149.0,3.3,66.8,0.5215,4,Wednesday,February,False
2005-02-02 05:00:00,2.0,1040.0,275.0,3.6,688.0,185.0,846.0,115.0,920.0,1090.0,3.7,62.9,0.5059,5,Wednesday,February,False
2005-02-02 06:00:00,2.2,1069.0,275.0,4.5,737.0,257.0,792.0,125.0,946.0,1114.0,2.6,67.5,0.5034,6,Wednesday,February,False
2005-02-02 07:00:00,2.4,1042.0,275.0,5.2,771.0,297.0,795.0,136.0,941.0,1089.0,3.5,60.9,0.4857,7,Wednesday,February,False
2005-02-02 08:00:00,4.0,1322.0,275.0,15.1,1151.0,573.0,566.0,174.0,1286.0,1446.0,2.7,63.4,0.4787,8,Wednesday,February,False
